transaction_id,timestamp,customer_id,merchant_id,amount,country,mcc,channel,device_id,label
47311,2024-05-27T16:23:00,4680,164,53.24,IN,5814,POS,d3816,0
47312,2024-05-27T16:30:00,5000,342,77.9,GB,5999,POS,d1622,0
47313,2024-05-27T16:39:00,2464,873,17.7,SG,5999,POS,d5057,0
47314,2024-05-27T16:48:00,2027,934,57.23,DE,5814,POS,d4625,0
47315,2024-05-27T16:50:00,2771,498,36.35,US,5411,POS,d3374,0
47316,2024-05-27T16:50:00,543,296,36.83,AE,5942,ECOM,d694,0
47317,2024-05-27T16:59:00,2644,310,25.37,US,5732,ECOM,d120,0
47318,2024-05-27T16:59:00,2267,578,8.01,GB,5942,ATM,d6249,0
47319,2024-05-27T17:02:00,4256,437,40.46,US,5732,ECOM,d2087,0
47320,2024-05-27T17:03:00,5866,668,6.98,DE,5942,POS,d7361,0
47321,2024-05-27T17:08:00,4684,54,91.91,AE,5999,POS,d261,0
47322,2024-05-27T17:17:00,2400,137,20.59,US,5999,POS,d1333,0
47323,2024-05-27T17:24:00,3352,204,7.47,SG,4789,POS,d3984,0
47324,2024-05-27T17:26:00,3086,1002,25.61,IN,5999,ECOM,d3913,0
47325,2024-05-27T17:26:00,765,512,32.66,DE,5732,ATM,d5846,0
47326,2024-05-27T17:26:00,702,498,33.6,US,5411,POS,d347,0
47327,2024-05-27T17:27:00,2289,186,80.43,IN,5999,ECOM,d6126,0
47328,2024-05-27T17:34:00,3355,146,176.03,IN,5732,ECOM,d1664,0
47329,2024-05-27T17:40:00,4084,469,69.57,GB,5732,POS,d6382,0
47330,2024-05-27T17:43:00,5807,1020,20.78,AE,5814,POS,d6584,0
47331,2024-05-27T17:48:00,1376,594,40.32,DE,5732,POS,d3926,0
47332,2024-05-27T17:50:00,4738,978,51.78,US,5411,POS,d2963,0
47333,2024-05-27T17:56:00,5810,601,16.48,US,5814,ECOM,d4792,0
47334,2024-05-27T17:57:00,1671,387,39.85,GB,5411,POS,d4780,0
47335,2024-05-27T18:06:00,948,515,56.83,IN,4789,POS,d6749,0
47336,2024-05-27T18:07:00,2305,118,27.93,IN,5732,POS,d4601,0
47337,2024-05-27T18:12:00,5308,186,42.37,IN,5999,POS,d1088,0
47338,2024-05-27T18:17:00,3956,537,29.25,IN,5411,POS,d3239,0
47339,2024-05-27T18:25:00,233,98,40.99,GB,5732,POS,d5270,0
47340,2024-05-27T18:25:00,5815,596,78.42,AE,5411,POS,d7480,0
47341,2024-05-27T18:28:00,2019,348,49.43,AE,5732,ECOM,d6752,0
47342,2024-05-27T18:29:00,4083,905,25.4,GB,5732,ECOM,d7097,0
47343,2024-05-27T18:38:00,5178,460,14.46,GB,5411,POS,d1387,0
47344,2024-05-27T18:45:00,4519,532,24.95,US,5411,POS,d6096,0
47345,2024-05-27T18:46:00,5784,664,24.94,US,5999,POS,d1027,0
47346,2024-05-27T18:50:00,581,319,34.34,DE,5999,POS,d2458,0
47347,2024-05-27T18:56:00,2679,882,33.95,AE,5999,ATM,d5998,0
47348,2024-05-27T19:05:00,2431,745,38.24,DE,5999,POS,d7460,0
47349,2024-05-27T19:05:00,182,1111,125.87,GB,5732,ECOM,d505,0
47350,2024-05-27T19:06:00,4493,566,30.47,GB,5732,ECOM,d1255,0
47351,2024-05-27T19:12:00,490,1122,29.34,GB,5411,POS,d3044,0
47352,2024-05-27T19:15:00,1053,312,39.27,SG,5732,POS,d360,0
47353,2024-05-27T19:19:00,3498,801,15.13,IN,5814,POS,d6348,0
47354,2024-05-27T19:24:00,2778,284,5.94,AE,5942,ECOM,d2948,0
47355,2024-05-27T19:32:00,5598,924,13.83,US,5411,POS,d7369,0
47356,2024-05-27T19:34:00,5906,655,41.08,SG,5411,ECOM,d4186,0
47357,2024-05-27T19:34:00,89,1170,46.39,AE,5411,POS,d7752,0
47358,2024-05-27T19:37:00,136,85,63.03,AE,5814,POS,d4366,0
47359,2024-05-27T19:38:00,5899,25,89.94,IN,5942,POS,d5337,0
47360,2024-05-27T19:42:00,1758,118,20.7,IN,5732,ECOM,d1079,0
47361,2024-05-27T19:42:00,601,25,21.53,IN,5942,POS,d1484,0
47362,2024-05-27T19:46:00,621,876,88.22,DE,5999,POS,d4229,0
47363,2024-05-27T19:49:00,755,894,54.52,SG,4789,POS,d853,0
47364,2024-05-27T19:53:00,5464,314,39.67,SG,5732,POS,d4358,0
47365,2024-05-27T19:55:00,5688,837,35.23,DE,5814,POS,d2260,0
47366,2024-05-27T20:04:00,33,1051,23.2,DE,5411,POS,d6697,0
47367,2024-05-27T20:10:00,5896,810,17.54,IN,5732,ECOM,d402,0
47368,2024-05-27T20:16:00,5908,1163,14.95,SG,5814,POS,d3032,0
47369,2024-05-27T20:25:00,152,169,120.88,IN,5814,ECOM,d7628,0
47370,2024-05-27T20:31:00,4958,316,42.91,US,5814,ECOM,d4440,0
47371,2024-05-27T20:35:00,3670,210,29.2,DE,5411,POS,d4028,0
47372,2024-05-27T20:41:00,530,1009,4.57,AE,4789,POS,d5808,0
47373,2024-05-27T20:47:00,2713,32,46.91,DE,4789,POS,d861,0
47374,2024-05-27T20:48:00,2044,37,38.45,AE,5732,POS,d5620,0
47375,2024-05-27T20:51:00,1972,130,184.68,DE,4789,POS,d7979,0
47376,2024-05-27T21:00:00,4146,3,14.02,IN,5411,ECOM,d6773,0
47377,2024-05-27T21:08:00,4321,241,21.44,IN,5942,ECOM,d4115,0
47378,2024-05-27T21:09:00,2268,426,41.96,SG,5999,POS,d4137,0
47379,2024-05-27T21:11:00,1176,64,13.84,US,5814,POS,d3629,0
47380,2024-05-27T21:13:00,5347,1140,60.79,US,5999,POS,d1594,0
47381,2024-05-27T21:22:00,5015,622,113.58,US,5999,POS,d4463,0
47382,2024-05-27T21:22:00,4605,554,52.38,SG,4789,ECOM,d706,0
47383,2024-05-27T21:28:00,4377,1133,23.23,SG,5411,ECOM,d3356,0
47384,2024-05-27T21:31:00,30,927,91.99,US,5732,POS,d1246,0
47385,2024-05-27T21:39:00,2761,676,54.97,GB,5814,POS,d7632,0
47386,2024-05-27T21:46:00,881,99,39.0,SG,5999,POS,d4458,0
47387,2024-05-27T21:47:00,1007,395,102.3,IN,4789,POS,d567,0
47388,2024-05-27T21:52:00,3009,162,28.65,US,5942,ECOM,d7468,0
47389,2024-05-27T21:54:00,4597,28,27.06,SG,5411,POS,d6835,0
47390,2024-05-27T21:58:00,2,172,26.74,SG,5999,POS,d1852,0
47391,2024-05-27T22:01:00,3636,882,19.33,AE,5999,ECOM,d3499,0
47392,2024-05-27T22:06:00,3019,1038,14.71,GB,5999,POS,d7514,0
47393,2024-05-27T22:09:00,897,1087,22.23,SG,5732,ECOM,d852,0
47394,2024-05-27T22:18:00,3089,974,19.88,IN,5411,POS,d1268,0
47395,2024-05-27T22:22:00,1373,872,16.76,IN,5814,POS,d5837,0
47396,2024-05-27T22:22:00,1353,81,84.04,GB,4789,ECOM,d7913,0
47397,2024-05-27T22:25:00,107,474,67.0,AE,5732,ECOM,d746,0
47398,2024-05-27T22:32:00,3157,923,35.73,AE,5411,POS,d2885,0
47399,2024-05-27T22:32:00,281,226,82.36,US,5411,ECOM,d4518,0
47400,2024-05-27T22:40:00,1959,752,60.17,GB,5942,ECOM,d1511,0
47401,2024-05-27T22:44:00,857,915,24.05,AE,5999,ECOM,d487,0
47402,2024-05-27T22:49:00,852,668,41.15,DE,5942,ECOM,d3303,0
47403,2024-05-27T22:56:00,4747,143,18.41,IN,5411,ECOM,d4348,0
47404,2024-05-27T22:56:00,966,295,21.16,US,5411,ECOM,d6862,0
47405,2024-05-27T22:59:00,1995,259,8.27,IN,5411,POS,d2550,0
47406,2024-05-27T23:02:00,553,847,58.57,AE,5814,POS,d7866,0
47407,2024-05-27T23:09:00,3121,247,71.7,GB,5814,POS,d896,0
47408,2024-05-27T23:10:00,1297,618,46.53,IN,5814,POS,d1357,0
47409,2024-05-27T23:19:00,1378,459,48.31,GB,5814,POS,d3870,0
47410,2024-05-27T23:20:00,4362,987,12.95,IN,5942,POS,d3153,0
47411,2024-05-27T23:29:00,4621,991,169.66,IN,5942,ECOM,d6850,0
47412,2024-05-27T23:36:00,3553,438,12.99,SG,4789,POS,d7903,0
47413,2024-05-27T23:39:00,95,127,35.75,GB,5814,ECOM,d709,0
47414,2024-05-27T23:41:00,3256,38,10.75,AE,5732,ECOM,d4364,0
47415,2024-05-27T23:48:00,5564,1100,10.95,US,5411,ECOM,d86,0
47416,2024-05-27T23:49:00,1150,340,55.78,SG,5732,ECOM,d5186,0
47417,2024-05-27T23:49:00,2770,664,48.77,US,5999,ECOM,d5297,0
47418,2024-05-27T23:54:00,3700,765,49.2,SG,5411,ECOM,d5364,0
47419,2024-05-28T00:01:00,2328,528,277.89,AE,4789,ECOM,d3278,0
47420,2024-05-28T00:07:00,3003,260,80.88,IN,5411,POS,d3978,0
47421,2024-05-28T00:15:00,3796,202,139.69,AE,5999,POS,d3676,0
47422,2024-05-28T00:19:00,1291,944,144.56,AE,5999,POS,d1082,0
47423,2024-05-28T00:28:00,2248,315,9.13,IN,4789,POS,d192,0
47424,2024-05-28T00:29:00,2126,480,13.62,DE,4789,POS,d7251,0
47425,2024-05-28T00:35:00,618,215,114.47,IN,5411,POS,d3748,0
47426,2024-05-28T00:40:00,5,31,135.81,IN,5411,ECOM,d7523,0
47427,2024-05-28T00:44:00,3433,260,10.67,IN,5411,POS,d981,0
47428,2024-05-28T00:45:00,5794,254,44.93,DE,5411,POS,d2313,0
47429,2024-05-28T00:50:00,3157,219,73.14,SG,5942,ATM,d5169,0
47430,2024-05-28T00:50:00,2045,729,34.09,DE,5814,ECOM,d4439,0
47431,2024-05-28T00:56:00,4959,181,6.7,IN,5814,ECOM,d6841,0
47432,2024-05-28T00:59:00,2652,568,21.93,DE,5999,POS,d5680,0
47433,2024-05-28T01:07:00,3124,1136,31.47,SG,5732,ATM,d4942,0
47434,2024-05-28T01:13:00,4755,727,47.87,IN,5814,POS,d3273,0
47435,2024-05-28T01:21:00,38,1100,18.29,US,5411,POS,d6386,0
47436,2024-05-28T01:28:00,4431,792,55.82,GB,5411,ATM,d3515,0
47437,2024-05-28T01:37:00,3320,878,16.1,US,5814,POS,d4539,0
47438,2024-05-28T01:39:00,2552,123,48.16,GB,5411,POS,d241,0
47439,2024-05-28T01:46:00,241,571,23.46,SG,5999,POS,d3518,0
47440,2024-05-28T01:51:00,5196,1039,42.82,US,5814,POS,d893,0
47441,2024-05-28T01:52:00,3144,1108,6.37,AE,5814,ECOM,d993,0
47442,2024-05-28T01:54:00,1520,662,29.12,IN,5999,POS,d4867,0
47443,2024-05-28T01:54:00,3449,152,16.74,AE,5732,ECOM,d3569,0
47444,2024-05-28T02:03:00,3672,247,146.23,GB,5814,POS,d2314,0
47445,2024-05-28T02:10:00,2350,515,19.28,IN,4789,ECOM,d4799,0
47446,2024-05-28T02:16:00,1797,624,18.48,IN,5732,POS,d1422,0
47447,2024-05-28T02:22:00,1243,946,38.8,AE,5999,ECOM,d6824,1
47448,2024-05-28T02:24:00,3914,981,17.48,US,4789,POS,d1958,0
47449,2024-05-28T02:24:00,202,12,7.46,SG,5999,ECOM,d7873,0
47450,2024-05-28T02:24:00,2656,403,14.88,GB,5999,ECOM,d1347,0
47451,2024-05-28T02:24:00,732,214,21.7,IN,5999,POS,d956,0
47452,2024-05-28T02:26:00,3058,874,21.96,DE,5814,ECOM,d3947,0
47453,2024-05-28T02:27:00,176,998,11.64,US,5814,POS,d556,0
47454,2024-05-28T02:28:00,3960,859,55.72,IN,5732,POS,d804,0
47455,2024-05-28T02:29:00,785,678,44.41,SG,5732,ECOM,d3624,0
47456,2024-05-28T02:35:00,2998,832,36.33,IN,5732,ATM,d6720,0
47457,2024-05-28T02:37:00,3989,1043,27.38,GB,5732,POS,d2421,0
47458,2024-05-28T02:43:00,922,844,25.66,AE,5411,ATM,d3049,0
47459,2024-05-28T02:51:00,382,596,76.97,AE,5411,POS,d26,0
47460,2024-05-28T02:54:00,1010,932,80.33,GB,5814,POS,d3483,0
47461,2024-05-28T02:58:00,3353,460,21.41,GB,5411,ECOM,d6208,0
47462,2024-05-28T03:04:00,2606,262,56.44,US,5411,ECOM,d705,0
47463,2024-05-28T03:04:00,945,395,29.66,IN,4789,POS,d3850,0
47464,2024-05-28T03:10:00,1771,535,292.08,AE,5732,POS,d3233,0
47465,2024-05-28T03:12:00,238,1018,22.32,DE,5732,ECOM,d6175,0
47466,2024-05-28T03:20:00,5272,155,24.54,GB,5411,POS,d181,0
47467,2024-05-28T03:20:00,2296,630,15.97,IN,5814,POS,d7775,0
47468,2024-05-28T03:26:00,3519,1064,21.12,US,5411,ECOM,d5739,0
47469,2024-05-28T03:35:00,3236,687,38.58,GB,5411,POS,d5742,0
47470,2024-05-28T03:35:00,4163,804,40.72,IN,5999,POS,d5609,0
47471,2024-05-28T03:44:00,3213,1100,10.66,US,5411,POS,d4601,0
47472,2024-05-28T03:52:00,5103,904,38.71,DE,5999,POS,d4723,0
47473,2024-05-28T03:54:00,4457,681,33.74,DE,5411,ECOM,d2271,0
47474,2024-05-28T04:00:00,824,1036,10.37,AE,5999,POS,d6442,0
47475,2024-05-28T04:02:00,3831,295,17.24,US,5411,ECOM,d6179,0
47476,2024-05-28T04:08:00,5522,1015,15.83,IN,4789,ECOM,d2426,0
47477,2024-05-28T04:09:00,752,757,44.29,US,5411,POS,d498,0
47478,2024-05-28T04:12:00,789,380,28.16,IN,5942,ECOM,d7085,0
47479,2024-05-28T04:13:00,4078,216,70.36,IN,5732,POS,d7112,0
47480,2024-05-28T04:22:00,4182,244,23.42,IN,5732,ECOM,d836,0
47481,2024-05-28T04:29:00,686,373,58.28,AE,5942,ECOM,d2582,0
47482,2024-05-28T04:29:00,4728,352,38.43,SG,5411,POS,d3144,0
47483,2024-05-28T04:33:00,3189,697,32.21,GB,5411,POS,d3011,0
47484,2024-05-28T04:36:00,2702,1191,37.65,GB,5999,POS,d522,0
47485,2024-05-28T04:40:00,3124,1147,43.9,SG,5732,ECOM,d6843,0
47486,2024-05-28T04:49:00,571,984,93.96,US,5999,POS,d1635,1
47487,2024-05-28T04:52:00,4336,76,60.59,AE,5814,ECOM,d1090,0
47488,2024-05-28T05:00:00,2425,124,28.28,US,5814,POS,d5989,0
47489,2024-05-28T05:03:00,3939,915,25.84,AE,5999,POS,d1802,0
47490,2024-05-28T05:03:00,4795,885,28.52,DE,5732,ECOM,d1375,0
47491,2024-05-28T05:03:00,1187,407,57.4,US,5411,POS,d2965,0
47492,2024-05-28T05:08:00,1362,119,6.33,DE,5814,POS,d6719,0
47493,2024-05-28T05:12:00,2166,566,73.16,GB,5732,POS,d7244,0
47494,2024-05-28T05:13:00,1388,938,25.0,AE,5411,POS,d4673,0
47495,2024-05-28T05:18:00,3222,573,31.62,SG,5732,POS,d1488,0
47496,2024-05-28T05:19:00,5109,418,24.21,IN,5411,ECOM,d4712,0
47497,2024-05-28T05:20:00,3010,202,135.04,AE,5999,POS,d6165,0
47498,2024-05-28T05:21:00,292,190,3.54,AE,5814,POS,d7252,0
47499,2024-05-28T05:22:00,3601,418,51.12,IN,5411,ATM,d3910,0
47500,2024-05-28T05:27:00,4348,481,18.24,SG,4789,POS,d3222,0
47501,2024-05-28T05:32:00,1952,576,69.95,US,5411,ECOM,d2001,0
47502,2024-05-28T05:34:00,5977,917,22.07,SG,5732,POS,d3371,0
47503,2024-05-28T05:43:00,2914,306,18.59,DE,5732,POS,d4958,0
47504,2024-05-28T05:44:00,3904,517,22.41,GB,5732,ECOM,d826,0
47505,2024-05-28T05:47:00,4454,1199,37.26,GB,5814,POS,d5933,0
47506,2024-05-28T05:49:00,5836,312,11.93,SG,5732,POS,d1256,0
47507,2024-05-28T05:49:00,4557,778,31.63,GB,5814,POS,d2194,0
47508,2024-05-28T05:54:00,5498,304,10.61,US,5999,ECOM,d3188,0
47509,2024-05-28T05:57:00,5308,962,25.57,IN,5411,ECOM,d2368,0
47510,2024-05-28T05:58:00,2957,1066,12.59,AE,5732,POS,d722,0
47511,2024-05-28T05:58:00,968,82,25.77,AE,5999,POS,d6696,0
47512,2024-05-28T06:07:00,4542,999,33.72,SG,5999,ECOM,d3368,0
47513,2024-05-28T06:13:00,5953,819,105.23,US,5411,POS,d1022,0
47514,2024-05-28T06:15:00,1880,63,12.18,GB,4789,POS,d1527,0
47515,2024-05-28T06:16:00,2856,23,43.35,AE,5814,POS,d985,0
47516,2024-05-28T06:16:00,2910,1013,52.81,DE,5814,POS,d580,0
47517,2024-05-28T06:17:00,5023,1087,67.16,SG,5732,ECOM,d3397,0
47518,2024-05-28T06:17:00,201,330,3.02,DE,5411,POS,d3257,0
47519,2024-05-28T06:26:00,3350,941,21.58,GB,5814,ECOM,d51,0
47520,2024-05-28T06:28:00,2536,54,14.58,AE,5999,POS,d5281,0
47521,2024-05-28T06:29:00,3031,935,10.92,AE,5942,POS,d5787,0
47522,2024-05-28T06:38:00,5001,703,18.08,DE,5999,POS,d2779,0
47523,2024-05-28T06:38:00,5828,102,24.03,IN,5942,POS,d1311,0
47524,2024-05-28T06:42:00,1363,161,23.96,US,5999,ECOM,d4607,0
47525,2024-05-28T06:43:00,4080,1103,133.85,US,5732,ATM,d4415,0
47526,2024-05-28T06:44:00,3916,356,22.11,DE,5814,ATM,d7694,0
47527,2024-05-28T06:51:00,3535,663,19.24,DE,5411,POS,d5818,0
47528,2024-05-28T06:58:00,4126,786,16.91,US,5999,ECOM,d2484,0
47529,2024-05-28T07:04:00,5517,467,14.44,US,5942,POS,d3363,0
47530,2024-05-28T07:11:00,5253,633,40.83,SG,5814,POS,d5899,0
47531,2024-05-28T07:16:00,4391,253,22.89,US,5814,POS,d5054,0
47532,2024-05-28T07:25:00,1734,566,13.98,GB,5732,POS,d2454,0
47533,2024-05-28T07:26:00,665,244,26.37,IN,5732,ECOM,d384,0
47534,2024-05-28T07:30:00,3430,1130,38.85,DE,5732,ECOM,d7007,0
47535,2024-05-28T07:36:00,98,113,24.46,IN,5732,POS,d4476,0
47536,2024-05-28T07:38:00,4939,344,21.03,SG,5814,ECOM,d3642,0
47537,2024-05-28T07:40:00,3903,252,17.7,SG,5732,ECOM,d7189,0
47538,2024-05-28T07:42:00,1165,718,49.55,DE,5999,POS,d3917,0
47539,2024-05-28T07:51:00,2066,576,34.75,US,5411,POS,d4560,0
47540,2024-05-28T07:53:00,3815,358,43.8,DE,5814,ECOM,d4563,0
47541,2024-05-28T07:57:00,243,1072,217.92,GB,5942,POS,d4752,0
47542,2024-05-28T07:58:00,449,1127,41.17,DE,5814,POS,d1598,0
47543,2024-05-28T08:04:00,722,3,82.75,IN,5411,ECOM,d3542,0
47544,2024-05-28T08:12:00,2081,322,43.29,IN,5814,POS,d1869,0
47545,2024-05-28T08:20:00,2949,224,7.73,GB,5999,ECOM,d2289,0
47546,2024-05-28T08:23:00,4808,270,14.75,DE,5732,POS,d3500,0
47547,2024-05-28T08:31:00,5039,330,17.68,DE,5411,ATM,d5565,0
47548,2024-05-28T08:39:00,1886,922,39.63,IN,5999,ECOM,d4032,0
47549,2024-05-28T08:46:00,2379,563,28.8,US,5732,POS,d2205,0
47550,2024-05-28T08:49:00,4947,829,83.48,SG,5942,ECOM,d1426,0
47551,2024-05-28T08:52:00,1286,752,41.6,GB,5942,POS,d5329,0
47552,2024-05-28T08:52:00,3089,972,11.67,DE,5411,ECOM,d1986,0
47553,2024-05-28T08:58:00,965,249,20.27,IN,5942,ECOM,d4368,0
47554,2024-05-28T09:04:00,5602,765,37.37,SG,5411,POS,d4400,0
47555,2024-05-28T09:12:00,3348,42,26.78,SG,5411,POS,d6333,0
47556,2024-05-28T09:18:00,5452,61,47.74,GB,4789,ECOM,d3367,0
47557,2024-05-28T09:26:00,1603,722,32.38,IN,5814,ECOM,d5333,0
47558,2024-05-28T09:28:00,1106,566,16.12,GB,5732,POS,d782,0
47559,2024-05-28T09:37:00,1276,13,26.21,SG,5411,POS,d5543,0
47560,2024-05-28T09:41:00,5798,109,84.73,IN,5411,POS,d5792,0
47561,2024-05-28T09:43:00,1559,785,80.99,US,5732,POS,d2129,0
47562,2024-05-28T09:50:00,4728,559,40.4,IN,5411,POS,d4402,0
47563,2024-05-28T09:53:00,4584,754,12.78,AE,5999,POS,d255,0
47564,2024-05-28T09:54:00,496,1026,23.73,US,5942,POS,d7664,0
47565,2024-05-28T10:01:00,2403,351,60.6,DE,5942,POS,d3592,0
47566,2024-05-28T10:03:00,1868,1182,12.86,AE,5999,POS,d115,0
47567,2024-05-28T10:08:00,4748,702,60.16,SG,4789,POS,d3367,0
47568,2024-05-28T10:13:00,864,461,26.16,DE,5411,ECOM,d6956,0
47569,2024-05-28T10:22:00,4145,989,38.76,DE,5814,POS,d3782,0
47570,2024-05-28T10:27:00,4518,382,154.93,US,5814,ATM,d7228,0
47571,2024-05-28T10:30:00,3524,494,7.5,SG,5732,POS,d692,0
47572,2024-05-28T10:36:00,3766,871,27.99,GB,4789,ATM,d183,0
47573,2024-05-28T10:40:00,2933,25,32.36,IN,5942,ECOM,d4165,0
47574,2024-05-28T10:43:00,3277,719,18.91,GB,5814,POS,d6011,0
47575,2024-05-28T10:46:00,5725,635,15.32,AE,5732,ECOM,d5603,0
47576,2024-05-28T10:52:00,1946,911,47.51,AE,5999,ECOM,d6950,0
47577,2024-05-28T11:01:00,1738,576,64.03,US,5411,ATM,d3418,0
47578,2024-05-28T11:03:00,5488,551,8.58,AE,5732,POS,d7594,0
47579,2024-05-28T11:03:00,252,31,10.1,IN,5411,POS,d1662,0
47580,2024-05-28T11:10:00,4344,752,31.15,GB,5942,POS,d6940,0
47581,2024-05-28T11:19:00,1356,697,11.42,GB,5411,POS,d789,0
47582,2024-05-28T11:19:00,3546,996,66.43,US,5814,POS,d7425,0
47583,2024-05-28T11:26:00,3417,908,7.67,US,5732,POS,d2270,0
47584,2024-05-28T11:34:00,3603,982,21.41,SG,5411,POS,d5510,0
47585,2024-05-28T11:43:00,5429,874,37.83,DE,5814,ECOM,d1021,0
47586,2024-05-28T11:49:00,856,955,17.27,GB,5942,ECOM,d5139,0
47587,2024-05-28T11:50:00,5948,1187,44.57,AE,4789,POS,d5377,0
47588,2024-05-28T11:53:00,2484,121,12.58,SG,5814,POS,d2108,0
47589,2024-05-28T11:59:00,1253,762,83.81,IN,4789,POS,d3249,0
47590,2024-05-28T12:00:00,1006,345,7.5,GB,5732,ECOM,d5779,0
47591,2024-05-28T12:06:00,4052,706,24.99,GB,5411,POS,d7993,0
47592,2024-05-28T12:12:00,4777,594,29.18,DE,5732,ECOM,d6561,0
47593,2024-05-28T12:20:00,4012,799,20.16,AE,5732,POS,d1014,0
47594,2024-05-28T12:25:00,765,180,42.36,AE,5814,POS,d3539,0
47595,2024-05-28T12:28:00,4633,669,81.28,AE,5814,ATM,d2589,0
47596,2024-05-28T12:31:00,4504,520,147.43,IN,5814,POS,d4241,0
47597,2024-05-28T12:34:00,2775,199,23.15,IN,5411,POS,d5021,0
47598,2024-05-28T12:38:00,1154,753,34.32,US,5999,POS,d3400,0
47599,2024-05-28T12:47:00,2955,591,24.5,AE,5814,ECOM,d4018,0
47600,2024-05-28T12:51:00,5001,7,21.62,IN,5411,ECOM,d29,0
47601,2024-05-28T12:54:00,4708,1024,19.34,AE,5814,ECOM,d3186,0
47602,2024-05-28T13:02:00,3103,52,34.52,AE,5732,POS,d6693,0
47603,2024-05-28T13:11:00,3709,534,19.19,IN,5814,POS,d4539,0
47604,2024-05-28T13:19:00,4161,296,23.08,AE,5942,POS,d3753,0
47605,2024-05-28T13:19:00,2305,955,60.83,GB,5942,POS,d2713,0
47606,2024-05-28T13:24:00,1001,832,16.99,IN,5732,POS,d3968,0
47607,2024-05-28T13:25:00,5767,126,72.85,DE,5411,POS,d6189,0
47608,2024-05-28T13:31:00,4734,927,31.29,US,5732,ECOM,d5705,0
47609,2024-05-28T13:31:00,5516,212,24.85,US,5814,ATM,d6385,0
47610,2024-05-28T13:40:00,4084,737,82.57,SG,5999,POS,d3541,0
47611,2024-05-28T13:40:00,3735,29,66.74,IN,5732,POS,d987,0
47612,2024-05-28T13:47:00,3376,800,62.67,DE,5999,POS,d2961,0
47613,2024-05-28T13:54:00,1111,724,29.31,DE,5732,POS,d45,0
47614,2024-05-28T13:59:00,602,7,10.62,IN,5411,POS,d7887,0
47615,2024-05-28T14:07:00,2674,1155,25.02,AE,5942,POS,d4726,0
47616,2024-05-28T14:08:00,4948,1008,74.05,DE,5814,POS,d3750,0
47617,2024-05-28T14:09:00,2393,856,46.64,IN,5732,ECOM,d7575,0
47618,2024-05-28T14:14:00,5867,954,52.7,US,5732,ECOM,d6988,0
47619,2024-05-28T14:21:00,1233,883,15.44,DE,5732,POS,d4181,0
47620,2024-05-28T14:22:00,2543,521,62.63,DE,5411,POS,d501,0
47621,2024-05-28T14:29:00,5669,609,268.43,AE,5732,POS,d7341,0
47622,2024-05-28T14:34:00,1914,293,158.3,AE,5411,POS,d4735,0
47623,2024-05-28T14:34:00,2810,1083,55.01,US,4789,POS,d1202,0
47624,2024-05-28T14:35:00,3645,225,21.79,US,5999,POS,d6968,0
47625,2024-05-28T14:41:00,4265,1140,39.3,US,5999,ECOM,d4243,0
47626,2024-05-28T14:50:00,1624,737,44.13,SG,5999,ECOM,d6448,0
47627,2024-05-28T14:58:00,3153,345,41.1,GB,5732,POS,d6405,0
47628,2024-05-28T15:05:00,2912,4,141.42,SG,5732,POS,d983,0
47629,2024-05-28T15:09:00,1263,757,29.0,US,5411,POS,d4452,0
47630,2024-05-28T15:13:00,326,573,15.39,SG,5732,POS,d7573,0
47631,2024-05-28T15:16:00,1961,831,38.45,IN,5732,POS,d2730,0
47632,2024-05-28T15:17:00,5976,652,26.24,DE,4789,POS,d4883,0
47633,2024-05-28T15:17:00,2228,1009,28.99,AE,4789,ATM,d6443,0
47634,2024-05-28T15:21:00,1143,832,23.82,IN,5732,ECOM,d3949,0
47635,2024-05-28T15:23:00,4725,466,24.79,AE,5732,POS,d4893,0
47636,2024-05-28T15:30:00,5758,938,43.67,AE,5411,POS,d2391,0
47637,2024-05-28T15:33:00,2269,147,16.23,US,5999,POS,d5486,0
47638,2024-05-28T15:40:00,2803,951,24.65,IN,5732,ECOM,d6932,0
47639,2024-05-28T15:48:00,566,1128,37.13,SG,5732,ATM,d2633,0
47640,2024-05-28T15:54:00,776,1100,15.22,US,5411,POS,d4665,0
47641,2024-05-28T15:57:00,1167,957,74.97,US,5814,POS,d3777,0
47642,2024-05-28T15:59:00,2873,13,44.44,SG,5411,POS,d3227,0
47643,2024-05-28T16:06:00,2743,1181,25.75,US,5814,ECOM,d6458,0
47644,2024-05-28T16:11:00,5132,968,33.08,IN,5942,POS,d2369,0
47645,2024-05-28T16:18:00,3329,784,13.85,DE,5411,ATM,d4074,0
47646,2024-05-28T16:24:00,1344,137,22.65,US,5999,ECOM,d1511,0
47647,2024-05-28T16:31:00,4960,439,35.52,GB,5942,POS,d2857,0
47648,2024-05-28T16:39:00,1648,1022,44.49,IN,5411,POS,d6604,0
47649,2024-05-28T16:45:00,5481,470,70.31,IN,5732,ECOM,d973,0
47650,2024-05-28T16:50:00,428,1121,13.86,GB,4789,ATM,d5258,0
47651,2024-05-28T16:51:00,5257,874,60.24,DE,5814,POS,d4336,0
47652,2024-05-28T16:57:00,5175,153,13.75,SG,5942,ECOM,d3795,0
47653,2024-05-28T17:03:00,4417,147,130.94,US,5999,ATM,d1227,0
47654,2024-05-28T17:06:00,74,1176,48.26,DE,5411,POS,d2108,0
47655,2024-05-28T17:14:00,1832,845,75.95,AE,5732,ECOM,d838,0
47656,2024-05-28T17:22:00,4366,1043,6.68,GB,5732,POS,d6257,0
